GUID,Description,Guild,Owner,Visibility,UploadedAsEpoch,UploadedAsDateTime,DurationAsEpoch,DurationAsTime,"Ara-Kara, City of Echoes",Eco-Dome Al'dani,Halls of Atonement,Operation: Floodgate,Priory of the Sacred Flame,Tazavesh: So'leah's Gambit,Tazavesh: Streets of Wonder,The Dawnbreaker
hfdYFqjxC6ygDK7k,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753367610,"July 24, 2025 4:33 PM",12018283,3 hours,0,0,1,0,0,1,1,0
TB7mRLxvDrNGFhXM,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753357913,"July 24, 2025 1:51 PM",1890617,32 minutes,0,0,1,0,0,0,0,0
vqZTfamdQ67R4NJ1,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753357790,"July 24, 2025 1:49 PM",12890888,4 hours,0,0,1,0,0,0,0,0
MqQhZY7JRwxXt3T8,13shu zui,Personal Logs,美团搜担担面,Public,1753350544,"July 24, 2025 11:49 AM",5680717,2 hours,0,0,1,0,0,0,0,0
J7kQwx62MPZYcW89,DKT 15赎罪,Personal Logs,Windfire,Public,1753343792,"July 24, 2025 9:56 AM",8683162,2 hours,0,0,1,0,0,0,0,0
cnGmbTaQzwWYCDNV,PTR,Personal Logs,Bluenessie,Public,1753300957,"July 23, 2025 10:02 PM",5900250,2 hours,0,0,1,0,0,1,0,0
mznAhGpkNPHK9fLR,Halls runs - Bear,Personal Logs,healsforcash,Public,1753299261,"July 23, 2025 9:34 PM",8943278,2 hours,0,0,1,0,0,0,0,0
RZWFCaPYpm7bcHG4,halls12,Personal Logs,LanaDelRandy,Public,1753292226,"July 23, 2025 7:37 PM",2694746,an hour,0,0,1,0,0,0,0,0
Qzfh9KnpWYCwPxHd,mythic dungeons prog,Personal Logs,dr.wu,Public,1753291484,"July 23, 2025 7:24 PM",42476057,12 hours,0,0,1,0,0,1,1,0
jg2xJYwCd9at8h3c,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753289484,"July 23, 2025 6:51 PM",3241768,an hour,0,0,1,0,0,0,0,0
MLXBrdnfNj7tyzkh,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753287517,"July 23, 2025 6:18 PM",14050943,4 hours,0,0,1,0,0,1,0,0
gY4KJwLckbT6Bymd,15h t,Personal Logs,美团搜担担面,Public,1753286467,"July 23, 2025 6:01 PM",10851509,3 hours,0,0,1,0,0,1,0,0
Mq1t9QhvbJAFpnVW,15h t,Personal Logs,美团搜担担面,Public,1753284459,"July 23, 2025 5:27 PM",8759368,2 hours,0,0,1,0,0,1,0,0
QtnXxFR1y9m2gzCG,DKT 15赎罪,Personal Logs,Windfire,Public,1753283413,"July 23, 2025 5:10 PM",6049179,2 hours,0,0,1,0,0,0,0,0
zNLQ7hwArFJxdWvC,15赎罪,Personal Logs,美团搜担担面,Public,1753281961,"July 23, 2025 4:46 PM",5246454,an hour,0,0,1,0,0,0,0,0
4xmPRrZ9acXWFANk,ptr 23/07/2025,Personal Logs,Trinitehh,Public,1753274869,"July 23, 2025 2:47 PM",1927203,32 minutes,0,0,1,0,0,0,0,0
G1nbhLAQ7k42WKBX,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753270338,"July 23, 2025 1:32 PM",2266699,38 minutes,0,0,1,0,0,0,0,0
jGQX6TR97c8g4VHv,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753268256,"July 23, 2025 12:57 PM",188284,3 minutes,0,0,1,0,0,0,0,0
9JKTnm1wbB3GCWQX,12赎罪,Personal Logs,美团搜担担面,Public,1753261434,"July 23, 2025 11:03 AM",5594379,2 hours,0,0,1,0,0,0,0,0
C9h7mw4MLQagGAbW,12赎罪,Personal Logs,美团搜担担面,Public,1753258297,"July 23, 2025 10:11 AM",2065432,34 minutes,0,0,1,0,0,0,0,0
LJ7RVWtwkXcaxAdr,Mythic+ Season 3,Personal Logs,Voidmend,Public,1753248691,"July 23, 2025 7:31 AM",6190689,2 hours,0,0,1,0,0,1,0,0
h9RXBpda3Z7LV1cx,14 HoA dotc,Personal Logs,Thorrack,Public,1753234706,"July 23, 2025 3:38 AM",12023635,3 hours,0,0,1,0,0,0,1,0
7kMv19TCnjAVbLy3,ptr m+ 3,Personal Logs,TomElvis,Public,1753223772,"July 23, 2025 12:36 AM",4092082,an hour,0,0,1,0,0,0,0,1
1hmQFWv8qnKjyVBD,m+ test,Personal Logs,Waalpen,Public,1753223214,"July 23, 2025 12:26 AM",2536501,42 minutes,0,0,1,0,0,0,0,0
MNgPn2YdKVLJhD61,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753223191,"July 23, 2025 12:26 AM",5106297,an hour,0,0,1,0,0,0,0,1
zQGyrZJVnHx6K4dY,Unfinished Keys Bear,Personal Logs,healsforcash,Public,1753220333,"July 22, 2025 11:38 PM",2145143,36 minutes,0,0,1,0,1,0,0,0
2QKAwvZPWRDN341J,Mythic+ Season 3,Personal Logs,stormscion,Public,1753049482,"July 21, 2025 12:11 AM",13683321,4 hours,0,0,1,0,0,1,1,0
w3VvptYr7mBkxWzd,Mythic+ Season 3,Personal Logs,randelrc,Public,1752777438,"July 17, 2025 8:37 PM",3297659,an hour,0,0,1,0,0,0,0,0
NjK2APJGdp9wDQYB,Mythic+ Season 3,Personal Logs,randelrc,Public,1752777255,"July 17, 2025 8:34 PM",10736219,3 hours,0,0,1,0,0,0,1,0
CZqQ17RxdTb3N4wf,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752753238,"July 17, 2025 1:53 PM",2872936,an hour,0,0,1,0,0,0,0,0
2BJYxbRdWaPCLKVA,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752733870,"July 17, 2025 8:31 AM",8746192,2 hours,0,0,1,0,0,1,1,0
2jdW1RYNVbaL9qQT,Mythic+ Season 3,Personal Logs,Zolur,Public,1752731010,"July 17, 2025 7:43 AM",10735605,3 hours,0,0,1,0,0,1,1,0
QHZLzX6MBNcPV4Ck,Mythic+ Season 3,Personal Logs,春日影,Public,1752721535,"July 17, 2025 5:05 AM",5579208,2 hours,0,0,1,0,0,0,0,0
TAhMZb6gDRJ8QHvc,Mythic+ Season 3,Personal Logs,haywiire,Public,1752721059,"July 17, 2025 4:57 AM",13569247,4 hours,0,0,1,0,0,1,1,0
CrYPnMLZK7x1Bd8a,Mythic+ Season 3,Send it,PoohXanny,Public,1752714758,"July 17, 2025 3:12 AM",16697086,5 hours,0,0,1,0,0,1,1,0
rkd3T8HCN9KDVpyY,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752710009,"July 17, 2025 1:53 AM",8797976,2 hours,0,0,1,0,0,1,0,0
gBNJm1K63Hb4akX8,Mythic+ Season 3,Personal Logs,MioShimo,Public,1752709839,"July 17, 2025 1:50 AM",8791458,2 hours,0,0,1,0,0,1,0,0
vf47jAwzGBKVp2qh,Mythic+ Season 3,Personal Logs,randelrc,Public,1752704453,"July 17, 2025 12:20 AM",2718491,an hour,0,0,1,0,0,0,0,0
BARQ8ptmxyHXWMdV,S PTR,Personal Logs,deaca,Public,1752698272,"July 16, 2025 10:37 PM",7904335,2 hours,0,0,1,0,0,0,1,0
jQ6X2RkKv7VHFJPB,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1752688364,"July 16, 2025 7:52 PM",20749320,6 hours,0,0,1,0,0,0,1,0
DNh8yZM34dAxgWrc,Mythic+ Season 3,Personal Logs,Rjzd,Public,1752687654,"July 16, 2025 7:40 PM",2120550,35 minutes,0,0,1,0,0,0,0,0
zNZqByY2MPfCrXhJ,DKT 15赎罪,Personal Logs,Windfire,Public,1752680061,"July 16, 2025 5:34 PM",5826430,2 hours,0,0,1,0,0,0,0,0
WhLkBzHMxpD1VgRJ,Mythic+ Season 3,Personal Logs,春日影,Public,1752672159,"July 16, 2025 3:22 PM",5557403,2 hours,0,0,1,0,0,0,0,0
dYRHqrQ4hFJ7cT6Z,Mythic+ Season 3,Personal Logs,Sidea,Public,1752668905,"July 16, 2025 2:28 PM",7729683,2 hours,0,0,1,0,0,0,0,0
mL7rC9kAWVDGMgF8,.,Personal Logs,Suhh7,Public,1752662331,"July 16, 2025 12:38 PM",5977416,2 hours,0,0,1,0,0,0,0,0
KJkD3NwzcvZ8bXfn,.,Personal Logs,Suhh7,Public,1752659398,"July 16, 2025 11:49 AM",3078063,an hour,0,0,1,0,0,0,0,0
qPH3BWKFrbN19JLj,Mythic+ Season 3,Personal Logs,fishgod,Public,1752658457,"July 16, 2025 11:34 AM",2445542,41 minutes,0,0,1,0,0,0,0,0
VHxK641nNw7zJWBR,Mythic+ Season 3,Personal Logs,Seleucía,Public,1752650177,"July 16, 2025 9:16 AM",9864897,3 hours,0,0,1,0,0,1,0,0
xBdNrjg8Qa26Jqch,Mythic+ Season 3,Personal Logs,Borrunir,Public,1752647102,"July 16, 2025 8:25 AM",2657620,44 minutes,0,0,1,0,0,0,0,0
CRQJzGygV9xf8H3X,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752641372,"July 16, 2025 6:49 AM",2317693,39 minutes,0,0,1,0,0,0,0,0
hfqa9JRdkPTvVHbD,Mythic+ Season 3,Personal Logs,Plurl,Public,1752638891,"July 16, 2025 6:08 AM",5524922,2 hours,0,0,1,0,0,1,0,0
4V691MZ2jgnTtYKh,Mythic+ Season 3,Personal Logs,YoDaTV,Public,1752634669,"July 16, 2025 4:57 AM",16799520,5 hours,0,0,1,0,0,1,1,0
LWrRJZz62pCX81jm,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752622996,"July 16, 2025 1:43 AM",1464649,24 minutes,0,0,1,0,0,0,0,0
GcHXh2KNa3rBzJmq,attk,Personal Logs,Kessdh,Public,1752622786,"July 16, 2025 1:39 AM",6434045,2 hours,0,0,1,0,0,1,1,0
zYbtGHdFyjKZ9DMx,Mythic+ Season 3,Personal Logs,Rasl,Public,1752621916,"July 16, 2025 1:25 AM",9036148,3 hours,0,0,1,0,0,1,1,0
MLDJPf7XQF9hrGHN,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752620041,"July 16, 2025 12:54 AM",1604443,27 minutes,0,0,1,0,0,0,0,0
9AZbaFYGf4hd8x1C,tuesday ptr,Personal Logs,Zorjeff,Public,1752619484,"July 16, 2025 12:44 AM",32421019,9 hours,0,0,1,0,0,1,1,0
bQJk9FD3gajKHTpc,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752619040,"July 16, 2025 12:37 AM",607989,10 minutes,0,0,1,0,0,0,0,0
xQAJcDYVRMnLr31C,m+,Personal Logs,TomElvis,Public,1752607393,"July 15, 2025 9:23 PM",6459492,2 hours,0,0,1,0,0,1,1,0
J7w3xrM9tnF4gqKY,Mythic+ Season 3,Personal Logs,shiv613c,Public,1752601976,"July 15, 2025 7:52 PM",3359074,an hour,0,0,1,0,0,0,0,0
YRT4BGL7wkAHFxcp,쐐기,Personal Logs,SunU,Public,1752600987,"July 15, 2025 7:36 PM",1605645,27 minutes,0,0,1,0,0,0,0,0
3MAdjvQw4FLDypHg,a,Personal Logs,Juuuul,Public,1754397331,"August 5, 2025 2:35 PM",5690705,2 hours,0,0,0,1,0,0,0,1
fkaFY29wyXrbc1A6,DKT 17水闸,Personal Logs,Windfire,Public,1754388352,"August 5, 2025 12:05 PM",8316808,2 hours,0,0,0,1,0,0,0,0
CwpKRJ7mTDGvH4Wb,Mythic+ Season 3,Personal Logs,vadan,Public,1754383908,"August 5, 2025 10:51 AM",1763942,29 minutes,0,0,0,1,0,0,0,0
LnDbPa6xAZhkgjFp,Mythic+ Season 3,Personal Logs,Diolusion,Public,1754350833,"August 5, 2025 1:40 AM",5742813,2 hours,0,0,0,1,0,0,0,0
4ZqT8pW1bMwnrtPH,Mythic+ Season 3,Personal Logs,Yegu,Public,1754341065,"August 4, 2025 10:57 PM",3255595,an hour,0,0,0,1,0,0,0,0
x7KYm2gn8fMC1WTD,ptr,Personal Logs,corrisx3,Public,1754324152,"August 4, 2025 6:15 PM",10087082,3 hours,0,0,0,1,0,0,0,0
rhXnPC6MKqgBQRmV,a,Personal Logs,Juuuul,Public,1754322737,"August 4, 2025 5:52 PM",2300522,38 minutes,0,0,0,1,0,0,0,1
f3q6rGKAHh8cBpjL,250805 FLOOD +15 MM,Personal Logs,Umbrellas,Public,1754321605,"August 4, 2025 5:33 PM",1815657,30 minutes,0,0,0,1,0,0,0,0
B2mdgDKzQaJHpvYG,Mythic+ Season 3,Personal Logs,Juuuul,Public,1754320628,"August 4, 2025 5:17 PM",7302,a few seconds,0,0,0,1,0,0,0,0
XnKDZWGVaMJctRzj,15flood,Personal Logs,美团搜担担面,Public,1754278850,"August 4, 2025 5:40 AM",1797341,30 minutes,0,0,0,1,0,0,0,0
aBmHMbpF9VxhC68r,"17 Gambit, duo last boss",Personal Logs,Thorrack,Public,1754243577,"August 3, 2025 7:52 PM",9246376,3 hours,0,0,0,1,0,1,0,0
gZqnvC8Xx4c2kMYG,15 Floodgate Dotc,Personal Logs,Thorrack,Public,1754236757,"August 3, 2025 5:59 PM",2093055,35 minutes,0,0,0,1,0,0,0,0
WaygzMGXbD8hLfmA,test,Personal Logs,iluminos253,Public,1754224174,"August 3, 2025 2:29 PM",5767618,2 hours,0,0,0,1,0,0,0,0
JYwMbpXfkx6CPNaK,Mythic+ Season 3,Personal Logs,Sirnoob18,Public,1754214715,"August 3, 2025 11:51 AM",1997522,33 minutes,0,0,0,1,0,0,0,0
2nYCL7dGRKm69WzJ,Mythic+ Season 3,Personal Logs,Borrunir,Public,1754207522,"August 3, 2025 9:52 AM",7150989,2 hours,0,0,0,1,1,0,0,0
LP1hMDHxRaCdfwJK,14 Streets Ripweaving,Personal Logs,Thorrack,Public,1754203408,"August 3, 2025 8:43 AM",3173073,an hour,0,0,0,1,0,0,1,0
1pN4aPD2RfdFmtYZ,Brand Shenanigans,Personal Logs,yoloswagginzbdf,Public,1754195858,"August 3, 2025 6:37 AM",4474223,an hour,0,0,0,1,0,0,0,0
avZB81ApzWQY9RnX,Mythic+ Season 3,Personal Logs,PatrickMo,Public,1754181103,"August 3, 2025 2:31 AM",5343068,an hour,0,0,0,1,1,0,0,0
D2fnPMyzXHLwAYvK,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754179232,"August 3, 2025 2:00 AM",2699629,an hour,0,0,0,1,0,0,0,0
3brNdnwPWj4xcBJk,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754178926,"August 3, 2025 1:55 AM",2433397,41 minutes,0,0,0,1,0,0,0,0
azLfh7Rc6nD4vyHC,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754173371,"August 3, 2025 12:22 AM",1980065,33 minutes,0,0,0,1,1,0,0,0
aAN4xQ7J8ZtfhLPj,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1754171957,"August 2, 2025 11:59 PM",596813,10 minutes,0,0,0,1,0,0,0,0
4RhkHW8Zdy2CqDzP,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754161609,"August 2, 2025 9:06 PM",560400,9 minutes,0,0,0,1,0,0,0,0
GJyhH1VPpdKLq4BW,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1754161239,"August 2, 2025 9:00 PM",198485,3 minutes,0,0,0,1,0,0,0,0
cxYAjn8g6K1m3f2p,Mythic+ Season 3,Personal Logs,Kxin,Public,1754159160,"August 2, 2025 8:26 PM",5241572,an hour,0,0,0,1,0,0,0,1
PaTzx6N9m8MH4pcQ,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1754154153,"August 2, 2025 7:02 PM",7929346,2 hours,0,0,0,1,0,1,0,0
Zf4FzY7PgyrBTbpC,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1754154077,"August 2, 2025 7:01 PM",7929346,2 hours,0,0,0,1,0,1,0,0
n16bkfFhPcjR3d9z,16chuan,Personal Logs,美团搜担担面,Public,1754149452,"August 2, 2025 5:44 PM",6966979,2 hours,0,0,0,1,0,0,0,1
9VLFwDQyZqJR6NnA,Mythic+ Season 3,Personal Logs,Warlockshawn,Public,1754145756,"August 2, 2025 4:42 PM",3101789,an hour,0,0,0,1,0,0,0,0
TNZcawQyzF9HpgdB,15shui zha,Personal Logs,美团搜担担面,Public,1754144367,"August 2, 2025 4:19 PM",2057125,34 minutes,0,0,0,1,0,0,0,0
HTXr81kJgCMdRjm9,Mythic+ Season 3,Personal Logs,Leamonde,Public,1754115344,"August 2, 2025 8:15 AM",1832112,31 minutes,0,0,0,1,0,0,0,0
n7YgyxLVbmd1wfkJ,Mythic+ Season 3,Personal Logs,Idsapdat1,Public,1754086163,"August 2, 2025 12:09 AM",576915,10 minutes,0,0,0,1,0,0,0,0
3tXNpmfw4ynH1QGa,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1754082633,"August 1, 2025 11:10 PM",1744628,29 minutes,0,0,0,1,0,0,0,0
zH1QwjRPCL3tvKXm,Mythic+ Season 3,Personal Logs,Dillywow,Public,1754082320,"August 1, 2025 11:05 PM",16913100,5 hours,0,0,0,1,0,1,0,0
agZ2xkYyhw89tcpK,Mythic+ Season 3,Personal Logs,Saylar,Public,1754077271,"August 1, 2025 9:41 PM",23208305,6 hours,0,0,0,1,0,0,1,0
9pkZA38jhYaP2R7d,Mythic+ Season 3,Personal Logs,MioShimo,Public,1754064549,"August 1, 2025 6:09 PM",10596526,3 hours,0,0,0,1,0,0,0,1
1xACwnvpPGjTyf7D,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1754054823,"August 1, 2025 3:27 PM",7461336,2 hours,0,0,0,1,0,1,0,0
dpWBA1LxwyJPzTgF,ptr,Personal Logs,SirHench,Public,1754054585,"August 1, 2025 3:23 PM",2286392,38 minutes,0,0,0,1,0,0,0,0
RCwG2AQ3YqK4XM9T,16 Flood Dotc,Personal Logs,Thorrack,Public,1753996410,"July 31, 2025 11:13 PM",2030776,34 minutes,0,0,0,1,0,0,0,0
ztfCNH6QRJcq1YkM,Mythic+ Season 3,Personal Logs,icewind322,Public,1753994710,"July 31, 2025 10:45 PM",8154993,2 hours,0,0,0,1,1,0,0,1
6YDMhT3PxVNbd8mR,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753976988,"July 31, 2025 5:49 PM",1106560,18 minutes,0,0,0,1,0,0,0,0
aHr4YQ2WcAykh7PJ,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753976063,"July 31, 2025 5:34 PM",674884,11 minutes,0,0,0,1,0,0,0,0
KCfGgdYyx9nhMWRj,Mythic+ Season 3,Personal Logs,vadan,Public,1753955104,"July 31, 2025 11:45 AM",5156252,an hour,0,0,0,1,0,0,0,0
Rcnfmt6vP9pbDBrw,Mythic+ Season 3,Personal Logs,Leamonde,Public,1753950560,"July 31, 2025 10:29 AM",5302214,an hour,0,0,0,1,0,1,1,0
kRqxGNABVLWC2nyf,Mythic+ Season 3,Personal Logs,Yechongyue,Public,1753943446,"July 31, 2025 8:30 AM",5344888,an hour,0,0,0,1,0,0,0,0
Ty8D3k4m9nVvZX1f,.,Personal Logs,Suhh7,Public,1753925868,"July 31, 2025 3:37 AM",3311626,an hour,0,0,0,1,0,1,0,0
KqYCbdJm9tzFALPR,Mythic+ Season 3,Personal Logs,JayZonday,Public,1753924133,"July 31, 2025 3:08 AM",34393896,10 hours,0,0,0,1,0,1,0,0
DfJMmC1nGXby69PH,15 Floodgate,Personal Logs,Thorrack,Public,1753912330,"July 30, 2025 11:52 PM",2480366,41 minutes,0,0,0,1,0,0,0,0
dGNzRB3ykn76vb48,Mythic+ Season 3,Personal Logs,Andronico,Public,1753895912,"July 30, 2025 7:18 PM",5163356,an hour,0,0,0,1,0,0,0,0
FWP1jYGDQkZ3NMt9,16zha,Personal Logs,美团搜担担面,Public,1753869540,"July 30, 2025 11:59 AM",6805869,2 hours,0,0,0,1,0,1,0,0
YvhVBJ7zcbN1xjrp,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753841705,"July 30, 2025 4:15 AM",4062899,an hour,0,0,0,1,0,1,0,0
z7RmdM8kfJVv6pjn,Mythic+ Season 3,Personal Logs,Dillywow,Public,1753841669,"July 30, 2025 4:14 AM",4062899,an hour,0,0,0,1,0,1,0,0
wjaVm78kFGZANcMy,ptr 22/07/2025,Personal Logs,Trinitehh,Public,1753219292,"July 22, 2025 11:21 PM",3907772,an hour,0,0,0,1,1,0,0,0
hpx7yN6KHwb3djMB,Mythic+ Season 3,Personal Logs,vadan,Public,1753216563,"July 22, 2025 10:36 PM",1598493,27 minutes,0,0,0,1,0,0,0,0
Zmr7ajAhMfbtLXqk,Mythic+ Season 3,Personal Logs,vadan,Public,1753212292,"July 22, 2025 9:24 PM",1593612,27 minutes,0,0,0,1,0,0,0,0
c3VkCLqrFpXv1HnM,Mythic+ Season 3,Personal Logs,vadan,Public,1753188637,"July 22, 2025 2:50 PM",2401899,40 minutes,0,0,0,1,0,0,0,0
zVK9R4a7N2DcCrbB,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1753182740,"July 22, 2025 1:12 PM",3481320,an hour,0,0,0,1,0,0,0,0
HzJF8RWNT6X4xGYv,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1753181459,"July 22, 2025 12:50 PM",1685116,28 minutes,0,0,0,1,0,0,0,0
pb7QFH9BxJmGZcRw,14 Floodgate Dotc Ripweaving,Personal Logs,Thorrack,Public,1753159392,"July 22, 2025 6:43 AM",1670381,28 minutes,0,0,0,1,0,0,0,0
74qpZxNdRAj9MF8W,Mythic+ Season 3,Personal Logs,Hwoarang,Public,1753134804,"July 21, 2025 11:53 PM",13528825,4 hours,0,0,0,1,0,0,0,0
VC24GnywdFBPtcpZ,ptr stuff 21/07/2025,Personal Logs,Trinitehh,Public,1753134486,"July 21, 2025 11:48 PM",3121717,an hour,0,0,0,1,0,0,0,0
PwKBV8nfDF7cXMt4,ptr stuff 21/07/2025,Personal Logs,Trinitehh,Public,1753127267,"July 21, 2025 9:47 PM",4691312,an hour,0,0,0,1,1,0,0,0
vW2k8TqQgVfAhJyC,ptr stuff 21/07/2025,Personal Logs,Trinitehh,Public,1753122611,"July 21, 2025 8:30 PM",3360816,an hour,0,0,0,1,1,0,0,0
BqZWF9ch4nkHCAgr,Mythic+ Season 3,Personal Logs,Jacqueas73,Public,1753112976,"July 21, 2025 5:49 PM",3731795,an hour,0,0,0,1,0,0,0,0
Zp6V2hARaxXtLjBg,Mythic+ Season 3,Personal Logs,Foolseal,Public,1753095627,"July 21, 2025 1:00 PM",8559685,2 hours,0,0,0,1,0,0,0,0
HCyTzpPBdw6aYmGA,Mythic+ Season 3,Personal Logs,Gio_KW,Public,1753037913,"July 20, 2025 8:58 PM",5244802,an hour,0,0,0,1,0,0,0,1
ZJx1MkNV4RyDAbwK,Floodgate and Dawnbreaker +14s Bear,Personal Logs,healsforcash,Public,1753037414,"July 20, 2025 8:50 PM",3516323,an hour,0,0,0,1,0,0,0,1
3yhTJXjgQPMD2ZBa,Mythic+ Season 3,Personal Logs,momokido,Public,1753034961,"July 20, 2025 8:09 PM",2112719,35 minutes,0,0,0,1,0,0,0,0
fnxcHzPNADjaqKYh,Mythic+ Season 3,Personal Logs,vadan,Public,1753033216,"July 20, 2025 7:40 PM",3806161,an hour,0,0,0,1,0,0,0,0
qmja9PczFxAr3WT1,Mythic+ Season 3,Count Cave,crippsys,Public,1753027425,"July 20, 2025 6:03 PM",1235655,21 minutes,0,0,0,1,0,0,0,0
rkJxWynKbqP9ALat,ptr day 2,Personal Logs,Trinitehh,Public,1753026209,"July 20, 2025 5:43 PM",2041834,34 minutes,0,0,0,1,0,0,0,0
YXJjRGLDkt2fpzhv,Mythic+ Season 3,Personal Logs,vadan,Public,1753024147,"July 20, 2025 5:09 PM",3725530,an hour,0,0,0,1,1,0,0,0
VkabpZhFr6TqR2MN,250720 FLOOD +15 MM,Personal Logs,Umbrellas,Public,1753024069,"July 20, 2025 5:07 PM",3958741,an hour,0,0,0,1,0,0,0,0
JVdjRZp7CBDWgm4G,Mythic+ Season 3,Personal Logs,jassxqt,Public,1753008395,"July 20, 2025 12:46 PM",5297575,an hour,0,0,0,1,0,0,0,1
Cg82t3RF9nLAx7Pw,Mythic+ Season 3,Personal Logs,Kigalion,Public,1752990579,"July 20, 2025 7:49 AM",4289124,an hour,0,0,0,1,0,0,0,0
V6CqD4w3r12cRXbv,Mythic+ Season 3,Personal Logs,Voidmend,Public,1752987686,"July 20, 2025 7:01 AM",1653186,28 minutes,0,0,0,1,0,0,0,0
QGXdTfFpkYgwrKPZ,ptr idk,Personal Logs,Trinitehh,Public,1752965980,"July 20, 2025 12:59 AM",10015085,3 hours,0,0,0,1,1,0,0,0
HpL2tGrJyM41KWXA,Mythic+ Season 3,Personal Logs,haywiire,Public,1752960472,"July 19, 2025 11:27 PM",17878139,5 hours,0,0,0,1,0,0,0,1
NACatHLmjp26Bb49,Mythic+ Season 3,Personal Logs,momokido,Public,1752932892,"July 19, 2025 3:48 PM",2665314,44 minutes,0,0,0,1,0,0,0,0
v94LFK3crXNWxhBn,Mythic+ Season 3,Personal Logs,bauer.ren.a,Public,1752905755,"July 19, 2025 8:15 AM",5176087,an hour,0,0,0,1,0,0,0,0
zkNwBaXCKcrQPWjY,no affix lmfao,Personal Logs,Thorrack,Public,1752891353,"July 19, 2025 4:15 AM",831549,14 minutes,0,0,0,1,0,0,0,0
PkV8ahdrfFZcpnTb,Mythic+ Season 3,Personal Logs,MadK0rts,Public,1752874694,"July 18, 2025 11:38 PM",494116,8 minutes,0,0,0,1,0,0,0,0
CQntTk7j9ywD384Z,.,Personal Logs,Suhh7,Public,1752858900,"July 18, 2025 7:15 PM",6520447,2 hours,0,0,0,1,1,0,0,0
f1dj6nHygMc7JRb3,0.0,Personal Logs,Yegu,Public,1752839901,"July 18, 2025 1:58 PM",3523906,an hour,0,0,0,1,0,0,0,0
cdD32QXz9P7gwGmT,Mythic+ Season 3,Personal Logs,Yegu,Public,1752839794,"July 18, 2025 1:56 PM",2331171,39 minutes,0,0,0,1,0,0,0,0
h93FwpAdqPRkfz46,Mythic+ Season 3,Personal Logs,Molemidezhu,Public,1752838894,"July 18, 2025 1:41 PM",1706615,28 minutes,0,0,0,1,0,0,0,0
qPzyZ9r782AmQ6TR,Mythic+ Season 3,Personal Logs,randelrc,Public,1752793874,"July 18, 2025 1:11 AM",2114008,35 minutes,0,0,0,1,0,0,0,0
jQnyLAv4tNgRzhPK,Mythic+ Season 3,Personal Logs,tyujrtuy,Public,1752334262,"July 12, 2025 5:31 PM",21151148,6 hours,0,0,0,1,1,0,0,1
fCgR8Vh2YdNwHqny,ptr,Personal Logs,Alfaburger,Public,1752155305,"July 10, 2025 3:48 PM",4953511,an hour,0,0,0,1,0,0,0,1
mPnjVAqgWzyBaXQK,Mythic+ Season 3,Personal Logs,Sidea,Public,1751991524,"July 8, 2025 6:18 PM",3064150,an hour,0,0,0,1,0,0,0,1
BQPaMCTvj2bJdRkp,fq,Personal Logs,jbw8229,Public,1751950281,"July 8, 2025 6:51 AM",28246796,8 hours,0,0,0,1,1,0,0,0
ArCY2MDBv3hf4Zdy,Mythic+ Season 3,Personal Logs,Foolseal,Public,1751939374,"July 8, 2025 3:49 AM",3129438,an hour,0,0,0,1,0,0,0,0
V6DhakKz4YZGNjcg,250708 FLOOD +12 MM,Personal Logs,Umbrellas,Public,1751938840,"July 8, 2025 3:40 AM",1888649,31 minutes,0,0,0,1,0,0,0,0
zfPJ4y8wnMrZqd12,Mythic+ Season 3,Personal Logs,ricardowarrior,Public,1751933512,"July 8, 2025 2:11 AM",6156336,2 hours,0,0,0,1,0,0,0,1
